12_ShAG19970728T-12	ā, tintaŋ ažū medūlbenŋin qoni.	ā, tintaŋ ažū medū-l=ben-ŋin qon-i.	INTJ ANPH:ATTR word be.heard-AN=NMLZ-DAT go-IND.INTR.3SG	Аа, тинтаӈ ажуу мэдуул бэнӈин хони.	Он пошёл туда, откуда послышался голос.	He went to where the voice came from.	そのことばの聞こえる方へ行った。	31(12.9)
12_ShAG19970728T-13	qoni.	qon-i.	go-IND.INTR.3SG	Хони.	Он пошёл туда.	He went there.	行った。	31(12.1)
12_ShAG19970728T-14	taŋ šālge apl'etājek l'el, jodōl.	taŋ šāl-ge apl'etāj-ek l'e-l, jodō-l.	DST.ATTR tree-LOC opletaj-FOC exist-SF wrap:RES-SF	Таӈ шаалгэ Апльэтаайэк льэл, йодоол.	Сидела Червь-Оплетай, обвившись вокруг дерева.	There was the Worm-Opletai, twined round a tree.	木にアプリタイがいた、巻きついていた。	31(12.1)
12_ShAG19970728T-15	“migide migide keluk!” moni.	“migide migide kelu-k!” mon-i.	PROX:DIR PROX:DIR come-IMP.2SG  say-IND.INTR.3SG	«Мигидэ мигидэ кэлук!» — мони.	«Сюда, сюда иди!» — сказала она.	“Come, come here!” she said.	「こっちへこっちへ来い！」	31(12.11)
12_ShAG19970728T-16	apl'etāj ujūke qoni.	apl'etāj ujūke qon-i.	opletaj not.far go-IND.INTR.3SG	Апльэтаай уйуукэ хони.	Оплетай приближалась.	Opletai was getting nearer.	アプリタイは近くに行った、	31(12.12)
12_ShAG19970728T-17	ē, pieter_berbekin ujūke qoni.	ē, pieter_berbekin ujūke qon-i.	INTJ Pieter.Berbekin not.far go-IND.INTR.3SG	Ээ, Пиэтэр Бэрбэкин уйуукэ хони.	Ну, это, Пиэтэр Бэрбэкин приближался.	Well, Pieter Berbekin was getting nearer.	ああ（そうじゃなくて）ピエテル・ベルベキンは近くに行った。	31(12.12)
12_ShAG19970728T-18	taŋ apl'etāj šālget lodādele pieter_berbekinge jododat' titāt.	taŋ apl'etāj šāl-get lodā-dele pieter_berbekin-ge jododa-t' titāt.	DST.ATTR opletaj tree-ABL dodge-SS.SEQ Pieter.Berbekin-LOC wrap:DETR:PFV-IND.INTR.3SG ANPH:ADV	Таӈ Апльэтаай шаалгэт лодаадэлэ Пиэтэр Бэрбэкингэ йододач титаат.	Оплетай отделилась от дерева и обвилась вокруг Пиэтэра Бэрбэкина.	Opletai detached from the tree and twined around Pieter Berbekin like this.	そのアプリタイは木から離れてピエテル・ベルベキンに巻きついたこんな風に（語り手は左手の人差指に右手の人差指をからませている）。	31(12.13)
12_ShAG19970728T-19	d'e qondoho: “ē lemen ahurpege jaqam?” moni.	d'e qon-doho: “ē leme-n ahurpe-ge jaqa-m?” mon-i.	INTJ go-POSS.3:DS INTJ what-GEN suffer-LOC arrive-INTERR.1SG  say-IND.INTR.3SG	Дьэ хондоҕо: «Ээ, лэмэн аҕурпэгэ йахам? — мони.	Он шёл и говорил: «За что мне такое мучение?	He walked on and said, “Why do I suffer like this?	彼は歩きながら言った、「どうしてこんな苦しみに遭わなければならないんだ？	31(12.14)
12_ShAG19970728T-20	“tudā, tudā,” moni, “ewret, lot'ilgede, lot'ilgede ewrienund'e.	“tudā, tudā,” mon-i, “ewre-t, lot'il-ge=de, lot'il-ge=de ewrie-nun-d'e.	before before say-IND.INTR.3SG walk-SS fire-LOC=EMPH fire-LOC=EMPH walk-HBT-IND.INTR.1SG	Тудаа, тудаа, — мони, — эурэт, лочилгэ дэ, лочилгэ дэ эуриэнундьэ.	Раньше я ходил даже по огню.	In the old days, I even walked through the fire.	かつては火の中さえも歩いたものだ。	31(12.15)
12_ShAG19970728T-21	ōžīgede jaranund'e.	ōžī-ge=de jara-nun-d'e.	water-LOC=EMPH swim-HBT-IND.INTR.1SG	Оожиигэ дэ йаранундьэ.	Плавал даже в воде.	I even swam in the water.	水の中さえも泳いだものだ。	31(12.15)
12_ShAG19970728T-22	šibit'egede leŋdede ewrienuje.”	šibit'e-ge=de leŋde-de ewrie-nu-je.”	dog.rose-LOC=EMPH eat:DETR-SS.SIM walk-IPFV-IND.INTR.1SG	Шибичэгэ дэ лэӈдэдэ эуриэнуйэ».	Ходил в кустах шиповника, кушая».	I walked in dog rose bushes, eating hips.”	ノイバラを食べながら歩いたものだ」	31(12.15)
12_ShAG19970728T-23	“monohott'ok,” moni, “pieter_berbekin?”	“monohot-t'ok,” mon-i, “pieter_berbekin?”	say.what-IND.INTR.2SG say-IND.INTR.3SG Pieter.Berbekin	«Моноҕотчок, — мони, — Пиэтэр Бэрбэкин?»	«Что ты сказал, Пиэтэр Бэрбэкин?»	“What did you say, Pieter Berbekin?”	「何だって、ピエテル・ベルベキン？」	32(12.16)
12_ShAG19970728T-24	“ē šibit'e legōl'.	“ē šibit'e legōl'-0.	INTJ dog.rose eat:DES(-IND.TR.1SG)	«Ээ, шибичэ лэгооль.	«Хочу есть шиповник.	“I want to eat hips.	「わたしはノイバラが食べたい。	32(12.17)
12_ShAG19970728T-25	leŋdōl'it šibit'e legut egužujli.”	leŋdōl'-i-t šibit'e leg-u-t egužu-jli.”	eat:DETR:DES-E-SS dog.rose eat-E-SS walk:ITER-IND.INTR.1PL	Лэӈдоольит шибичэ лэгут эгужуйли».	Я голодный, давай ходить, кушая шиповник».	I'm hungry, so let's walk eating hips.”	お腹が空いたからノイバラを食べながら歩き回ろう」	32(12.17)
12_ShAG19970728T-26	“tet šibit'e lewdin el_qolloq,” moni.	“tet šibit'e lew-din el=qol-loq,” mon-i.	2SG dog.rose eat-PURP NEG=go-PROH.2SG say-IND.INTR.3SG	«Тэт шибичэ лэудин эл холлох, — мони,	«Ты не ходи есть шиповник.	“Don't go to eat hips.	「ノイバラを食べには行かないでくれ。	32(12.18)
12_ShAG19970728T-27	“el_qolloq, el_qolloq!” moni.	“el=qol-loq, el=qol-loq!” mon-i.	NEG=go-PROH.2SG NEG=go-PROH.2SG  say-IND.INTR.3SG	— эл холлох, эл холлох!» — мони.	Не ходи, не ходи!»	Don't go, don't go!”	行くな、行くな！」	32(12.18)
12_ShAG19970728T-28	šibit'e_shipovnik_zhe_koljuchij.	šibit'e_shipovnik_zhe_koljuchij.	šibit'e.is.dog.rose.it's.prickly(Rus.)	Шибичэ шиповник же колючий.	Шибичэ — это шиповник же, колючий.	Shibiche is a dog rose; it's prickly.	Sibit'eっていうのはノイバラのことだ、ちくちく刺さるんだよ。	32(12.19)
12_ShAG19970728T-29	“el_qolloq!”	“el=qol-loq!”	NEG=go-PROH.2SG	«Эл холлох!»	«Не ходи!»	“Don't go!”	「行くな」	32(12.2)
12_ShAG19970728T-30	ē tamungele medim, pieter_berbekin.	ē tamun-gele medi-m, pieter_berbekin.	INTJ DST-ACC hear-IND.TR.3SG Pieter.Berbekin	Ээ, тамунгэлэ мэдим, Пиэтэр Бэрбэкин.	Это услышал Пиэтэр Бэрбэкин.	Pieter Berbekin heard it.	それを聞いた、ピエテル・ベルベキンは。	32(12.2)
12_ShAG19970728T-31	d'e šibit'e nonoŋin kebet', šibit'e lewdin.	d'e šibit'e nono-ŋin kebe-t', šibit'e lew-din.	INTJ dog.rose bush.trunk-DAT leave:PFV-IND.INTR.3SG dog.rose eat-PURP	дьэ шибичэ ноноӈин кэбэч, шибичэ лэудин.	Пошёл в заросли шиповника чтобы есть шиповник.	He went to the rose thickets to eat hips.	そしてノイバラの茂みの方へ行った、ノイバラを食べに。	32(12.21)
12_ShAG19970728T-32	leŋdōl'i.	leŋdōl'-i.	eat:DETR:DES-IND.INTR.3SG	Лэӈдоольи.	Он был голоден.	He was hungry.	彼はお腹が空いていた。	32(12.22)
12_ShAG19970728T-33	ē taŋ apl'etāj moni šālŋin šālŋin menmeget'.	ē taŋ apl'etāj mon-i šāl-ŋin šāl-ŋin menmege-t'.	INTJ DST.ATTR opletaj say-IND.INTR.3SG tree-DAT tree-DAT jump:PFV-IND.INTR.3SG	Ээ, таӈ Апльэтаай мони, шаалӈин, шаалӈин мэнмэгэч.	Оплетай сказала. Она перепрыгнула на дерево.	Opletai jumped to a tree.	アプリタイは木に飛び移った。	32(12.23)
12_ShAG19970728T-34	tāt āj šālge jodāt'.	tāt āj šāl-ge jodā-t'.	ANPH:ADV again tree-LOC turn:PFV-IND.INTR.3SG	Таат аай шаалгэ йодаач.	И опять обвилась вокруг дерева.	And she twined around the tree again.	そして再び木に巻きついた。	32(12.23)
12_ShAG19970728T-35	d'e pieter_berbekin ajāj, chto jodōd'ōn ōd'ōdek_el'e.	d'e pieter_berbekin ajā-j, chto jodō-d'ōn ō-d'ōd-ek=el'e.	INTJ Pieter.Berbekin rejoice-IND.INTR.3SG what(Rus.) wrap:RES-JPTCP:NMLZ COP-JPTCP:NMLZ-PRD=SFC	Дьэ Пиэтэр Бэрбэкин айаай, что йодоодьоон оодьоодэк эльэ.	Пиэтэр Бэрбэкин обрадовался, потому что она была обвита вокруг него.	Pieter Berbekin rejoiced, because she had stopped twining round him.	ピエテル・ベルベキンは喜んだ、彼は巻きついていたんだから。	32(12.24)
12_ShAG19970728T-36	tāt qoni.	tāt qon-i.	ANPH:ADV go-IND.INTR.3SG	Таат хони.	Он пошёл.	He walked off.	そして行った。	32(12.25)
12_ShAG19970728T-37	“metket, metket kebejek,” moni.	“met-ket, met-ket kebe-jek,” mon-i.	1SG-ABL 1SG-ABL leave-IND.INTR.2SG say-IND.INTR.3SG	«Мэткэт, мэткэт кэбэйэк, мони.	Тогда Оплетай сказала: «От меня убежал.	Then Opletai said, “You've escaped from me.	（アプリタイは言った）「わたしからは逃げた。	32(12.25)
12_ShAG19970728T-38	“ē met l'eget, met t'āt'āget el_pon'ō el_kebetejek,” moni.	“ē met l'e-get, met t'āt'ā-get el=pon'ō el=kebe-tejek,” mon-i.	INTJ 1SG that.one-ABL 1SG elder.brother-ABL NEG=remain NEG=leave-FUT:IND.INTR.2SG say-IND.INTR.3SG	ээ, мэт льэгэт, мэт чаачаагэт эл поньоо... эл кэбэтэйэк», — мони.	Но не убежишь от моего старшего брата».	But you'll not escape from my brother.”	だがわたしの兄からは逃げられないだろう」	32(12.25)
12_ShAG19970728T-39	pieter_berbekin qonut qonut qonut, irkin numege jaqaj, t'ūl'd'ī_pulut numege.	pieter_berbekin qon-u-t qon-u-t qon-u-t, irkin nume-ge jaqa-j, t'ūl'd'ī_pulut nume-ge.	Pieter.Berbekin go-E-SS go-E-SS go-E-SS one house-LOC arrive-IND.INTR.3SG ogre house-LOC	Пиэтэр Бэрбэкин хонут хонут хонут иркин нумэгэ йахай, чуульдьии пулут нумэгэ.	Пиэтэр Бэрбэкин шёл, шёл, шёл и дошёл до одного дома, дошёл до дома сказочного старика.	Pieter Berbekin walked, walked, walked, and reached one house; the house of the Ogre.	そのピエテル・ベルベキンはずっと行って、１軒の家に着いた、人喰い鬼の家に。	32(12.26)
12_ShAG19970728T-40	šögi tā.	šög-i tā.	enter-IND.INTR.3SG DST.LOC	Шѳги таа.	Он зашёл туда.	He entered it.	そこに入った。	32(12.27)
12_ShAG19970728T-41	t'ūl'd'ī_pulut al_aŋd'e, al_aŋd'e qodōl.	t'ūl'd'ī_pulut al=aŋd'e, al=aŋd'e qodō-l.	ogre NEG=eye NEG=eye lie-SF	Чуульдьии пулут ал аӈдьэ, ал аӈдьэ ходоол.	Сказочный старик слепой лежал.	The blind Ogre was lying there.	人喰い鬼が目が見えずに横たわっていた。	32(12.28)
12_ShAG19970728T-42	“ē qot kiet'ek?” moni.	“ē qot kie-t'ek?” mon-i.	INTJ from.where come-IND.INTR.2SG  say-IND.INTR.3SG	«Ээ, хот киэчэк? — мони,	«Откуда пришёл?	“Where did you come from?	「どこから来たんだ？	32(12.29)
12_ShAG19970728T-43	“pieter_berbekin ōd'ok_dū?	“pieter_berbekin ō-d'ok=dū?	Pieter.Berbekin COP-IND.INTR.2SG=Q	— Пиэтэр Бэрбэкин оодьок дуу?	Ты — Пиэтэр Бэрбэкин?	Are you Pieter Berbekin?	おまえはピエテル・ベルベキンか？	32(12.29)
12_ShAG19970728T-44	d'e tī metn'e modotojok,” moni.	d'e tī met-n'e modo-tojok,” mon-i.	INTJ PROX:LOC 1SG-COM sit-FUT:IND.INTR.2SG say-IND.INTR.3SG	Дьэ тии мэтньэ модотойок, — мони,	Живи со мной здесь.	Live here with me.	ここでわたしと暮らせ。	32(12.3)
12_ShAG19970728T-45	“metn'e modok.”	“met-n'e modo-k.”	1SG-COM sit-IMP.2SG	— мэтньэ модок».	Живи со мной».	Live with me.”	わたしと暮らせ」	32(12.3)
12_ShAG19970728T-46	numede t'ien'ede molhodoho qorobon amun omon tāt qodōnuj.	nume-de t'ien'e-de molho-do-ho qorobo-n amun omon tāt qodō-nu-j.	house-POSS.3:GEN small.entrance.hall-POSS.3:GEN inside-POSS.3-LOC cow-GEN bone just ANPH:ADV lie-IPFV-IND.INTR.3SG	Нумэдэ чиэньэдэ молҕодоҕо хоробон амун омон таат ??? ходоонуй.	В сенях его дома лежала целиком кость коровы.	A whole cow skeleton was in the entrance hall of the house.	彼の家の玄関には牛の骨がまるごとあった。	32(12.31)
12_ShAG19970728T-47	legōd'ōn, t'ūl'd'ī_pulut legōgi.	legō-d'ōn, t'ūl'd'ī_pulut leg-ō-gi.	eat:RES-JPTCP:NMLZ ogre eat-RN-POSS.3	Лэгоодьоон, чуульдьии пулут лэгооги.	Остаток еды сказочного старика.	It was the remains of the Ogre's meal.	人喰い鬼が食べた残りだった。	32(12.32)
12_ShAG19970728T-48	ē, taŋ t'ūl'd'ī pieter_berbekin tobōt nār modot eldelkiej.	ē, taŋ t'ūl'd'ī pieter_berbekin tobō-t nār modo-t eldelkie-j.	INTJ DST.ATTR tale Pieter.Berbekin close:RES-SS always sit-SS become.boring-IND.INTR.3SG	Ээ, таӈ чуульдьии Пиэтэр Бэрбэкин тобоот наар модот элдэлкиэй.	Пиэтэр Бэрбэкин сидел взаперти, всё время сидел, и ему надоело.	Pieter Berbekin stayed locked up; he stayed locked up all the time and got tired of it.	ピエテル・ベルベキンは閉じこめられて、ずっと暮らしていてうんざりした。	32(12.33)
12_ShAG19970728T-49	“qode kebejtem?	“qode kebej-tem?	how leave:PFV-FUT:INTERR.1SG	«Ходэ кэбэйтэм?	«Как мне уйти?	“How shall I go away?	「 どうやって（ここから）出ていこうか？	32(12.34)
12_ShAG19970728T-50	qode šewrejtem?” moni.	qode šewrej-tem?” mon-i.	how escape:PFV-FUT:INTERR.1SG  say-IND.INTR.3SG	Ходэ шэурэйтэм?» — мони.	Как мне убежать?» — сказал он.	How shall I run away?” he said.	どうやって逃げようか？」	32(12.34)
12_ShAG19970728T-51	“ē,” moni, “tudā,” moni, “omot' modot,” moni, “al_aŋd'en'd'ōnde aŋd'ešnunnu.”	“ē,” mon-i, “tudā,” mon-i, “omot' modo-t,” mon-i, “al=aŋd'e-n'-d'ōn=de aŋd'e-š-nunnu-0.”	INTJ say-IND.INTR.3SG before say-IND.INTR.3SG well sit-SS say-IND.INTR.3SG NEG=eye-PROP-JPTCP:NMLZ=EMPH eye-PROP.CAUS-HBT(-IND.TR.1SG)	«Ээ, — мони, — тудаа, — мони, — омоч модот, мони, ал аӈдьэньдьоон дэ аӈдьэшнунну».	«Раньше я жил хорошо и вылечивал слепых», — сказал Пиэтэр Бэрбэкин.	“In the old days, I lived well and cured the blind,” said Pieter Berbekin.	「かつては良い暮らしをしていて、目の見えない人さえ治してやったものだ」ピエテル・ベルベキンは言った。	32(12.35)
12_ShAG19970728T-52	“pieter_berbekin, monohott'ok?” moni.	“pieter_berbekin, monohot-t'ok?” mon-i.	Pieter.Berbekin say.what-IND.INTR.2SG  say-IND.INTR.3SG	«Пиэтэр Бэрбэкин, моноҕотчок?» — мони.	Сказочный старик сказал: «Пиэтэр Бэрбэкин, что ты сказал?»	The Ogre said, “Pieter Berbekin, what did you say?”	「ピエテル・ベルベキン、何だって？」	33(12.36)
12_ShAG19970728T-53	“ē āj tabude kudelejtejek.	“ē āj tabud-e kudelej-tejek.	INTJ again DST-INS prepare:PFV-FUT:IND.INTR.2SG	«Ээ, аай табудэ кудэлэйтэйэк.	А Пиэтэр Бэрбэкин сказал: «Ээ, ты тоже будешь так делать.	And Pieter Berbekin said, “Eh, you can also do it like this.	「ああ、おまえもこういう風にすればいい。	33(12.36)
12_ShAG19970728T-54	ē mo_mod'e,” moni.	ē mo=mo-d'e,” mon-i.	INTJ AFF=say-IND.INTR.1SG say-IND.INTR.3SG	Ээ, мо модьэ, — мони,	Я сказал,	I said,	わたしは言ったのだ。	33(12.37)
12_ShAG19970728T-55	“al_aŋd'en'd'ōnde aŋd'ešnunnu.”	“al=aŋd'e-n'-d'ōn=de aŋd'e-š-nunnu-0.”	NEG=eye-PROP-JPTCP:NMLZ=EMPH eye-PROP.CAUS-HBT(-IND.TR.1SG)	— ал аӈдьэньдьоон дэ аӈдьэшнунну».	что вылечивал слепых».	I cured the blind.”	目の見えない人さえ治してやったものだと」	33(12.37)
12_ShAG19970728T-56	“d'e metul aŋd'eš_ta.	“d'e met-ul aŋd'e-š-0=ta.	INTJ 1SG-ACC eye-PROP.CAUS(-IMP.2SG)=EMPH	«Дьэ мэтул аӈдьэш та,	«Ну лечи мне глаза.	“Well, cure my eyes.	「それなら、わたしの目が見えるようにしてくれ。	33(12.38)
12_ShAG19970728T-57	met al_aŋd'e qodōje,” moni.	met al=aŋd'e qodō-je,” mon-i.	1SG NEG=eye lie-IND.INTR.1SG say-IND.INTR.3SG	мэт ал аӈдьэ ходоойэ», — мони.	Я лежу без глаз».	I am lying blind.”	わたしは目が見えずに横たわっているのだ」	33(12.38)
